english	yoruba
The Osaka and Sakai Disaster Relief Committees are collaborating to care for the relief work, which will include repairing the damaged homes as well as the important work of shepherding.	Ìgbìmọ̀ Tó Ń Ṣètò Ìrànwọ́ Nígbà Àjálù, tó wà ní ìlú Osaka àti ní Sakai ti jọ ń ṣiṣẹ́ lórí bí wọ́n á ṣe ṣèrànlọ́wọ́, títí kan bí wọ́n á ṣe tún àwọn ilé tó bà jẹ́ ṣe, tí wọ́n á sì bẹ àwọn tọ́rọ̀ náà kàn wò.
"We are thankful that Jehovah is aware of the difficulties our fellow worshippers are facing and is giving them support by means of the brotherhood.—Psalm 34:19."""	"A dúpẹ́ pé Jèhófà mọ ìṣòro tí àwọn ará wa ń ní, ó sì ń lo ẹgbẹ́ ará láti ràn wọ́n lọ́wọ́.—Sáàmù 34:19."""
	
"""On Saturday, April 13, 2019, Brother Stephen Lett of the Governing Body released the revised Japanese-language edition of the New World Translation of the Holy Scriptures."	"""Ní Saturday, April 13, 2019, Arákùnrin Stephen Lett tó jẹ́ ara Ìgbìmọ̀ Olùdarí mú Bíbélì Mímọ́ ti Ìtumọ̀ Ayé Tuntun tá a tún ṣe jáde lédè Japanese."
The revision was released during a special meeting held at the Noevir Stadium Kobe in Kobe, Japan, with 20,868 in attendance.	Inú àkànṣe ìpàdé kan tí wọ́n ṣe ní Gbọ̀ngàn ìwòran tí wọ́n ń pè ní Noevir Stadium Kobe ní ìlú Kobe lórílẹ̀-èdè Japan la ti mú Bíbélì náà jáde, àwọn ẹgbẹ̀rún lọ́nà ogún ó lé ọgọ́rùn-ún mẹ́jọ àti méjìndínláàádọ́rin (20,868) ló sì wá síbẹ̀.
The program was livestreamed to eight Assembly Halls and many Kingdom Halls in the branch territory.	A ta àtagbà ìpàdé náà sí Gbọ̀ngàn Àpéjọ mẹ́jọ àti ọ̀pọ̀ Gbọ̀ngàn Ìjọba káàkiri àwọn agbègbè tó wà lábẹ́ ẹ̀ka ọ́fíìsì Japan.
Later that day and the next day, a video recording of the meeting was shown at Kingdom Halls for those who were not tied in to the original program.	Àwọn ará tí kò láǹfààní láti wo ìpàdé náà bó ṣe ń lọ lọ́wọ́ wò ó lọ́sàn-án ọjọ́ náà tàbí lọ́jọ́ kejì láwọn Gbọ̀ngàn Ìjọba.
A grand total of 220,491 were able to enjoy the special meeting over the weekend.	Àpapọ̀ iye àwọn tó gbádùn ìpàdé yìí lópin ọ̀sẹ̀ náà jẹ́ ẹgbẹ̀rún lọ́nà ọgọ́rùn-ún méjì ó lé ogún, ọgọ́rùn-ún mẹ́rin àti mọ́kànléláàádọ́rùn-ún (220,491).
The Noevir Stadium Kobe	Gbọ̀ngàn ìwòran Noevir Stadium Kobe
We rejoice with the over 2,950 Japanese-language congregations, groups, and pregroups worldwide that now have the revised New World Translation, a powerful gift from Jehovah for personal study and for use in the ministry.—Hebrews 4:12.	A bá àwọn ará wa tó ń sọ èdè Japanese yọ̀ kárí ayé, láwọn ìjọ àtàwọn àwùjọ pẹ̀lú àwọn tí kò tíì di àwùjọ tí iye wọn fẹ́rẹ̀ẹ́ tó ẹgbẹ̀rún mẹ́ta (2,950), pé àwọn náà ti ní Bíbélì Ìtumọ̀ Ayé Tuntun, ẹ̀bùn pàtàkì ló jẹ́ látọ̀dọ̀ Jèhófà, ó sì wúlò téèyàn bá fẹ́ kẹ́kọ̀ọ́ àti lóde ẹ̀rí.—Hébérù 4:12.
Brothers and sisters happy to receive their personal copy of the revised New World Translation	Inú àwọn ará ń dùn bí wọ́n ṣe gba Bíbélì Ìtumọ̀ Ayé Tuntun tiwọn
The New World Translation has a history in Japan that goes back 45 years. In 1973, Brother Lyman Swingle, who served on the Governing Body, released the Japanese-language New World Translation of the Christian Greek Scriptures at the “Divine Victory” International Assembly in Osaka, Japan.	Ọdún márùndínláàádọ́ta (45) sẹ́yìn la kọ́kọ́ mú Bíbélì Ìtumọ̀ Ayé Tuntun jáde lórílẹ̀-èdè Japan.
During the nine years following its release, 1,140,000 copies were distributed, approximately 75 times more than the number of publishers in Japan at the time.	Arákùnrin Lyman Swingle tó jẹ́ ara Ìgbìmọ̀ Olùdarí nígbà yẹn ló mú Ìwé Mímọ́ Kristian Lédè Griki ní Ìtumọ̀ Ayé Titun jáde lédè Japanese ní Àpéjọ Àgbáyé “Ìsẹ́gun Àtọ̀runwá” tí wọ́n ṣe ní ìlú Osaka, lórílẹ̀-èdè Japan lọ́dún 1973.
In 1982, the complete New World Translation of the Holy Scriptures was released, with printing and binding done in Japan.	Láàárín ọdún mẹ́sàn tá a mú un jáde, a pín ẹ̀dà mílíọ̀nù kan ó lé ẹgbẹ̀rún lọ́nà ogóje (1,140,000) fáwọn èèyàn, èyí sì fẹ́rẹ̀ẹ́ tó ìlọ́po márùndínlọ́gọ́rin (75) iye àwọn akéde tó wà ní Japan nígbà náà. Lọ́dún 1982, a mú Ìwé Mímọ́ ní Ìtumọ̀ Ayé Tuntun jáde lódindi, orílẹ̀-èdè Japan la ti tẹ̀ ẹ́, ibẹ̀ náà la sì ti dì í pọ̀.
Now, with the release of the revised Japanese-language edition, the year 2019 marks another milestone for Bible translation by Jehovah’s people in Japan.	Ní báyìí tá a ti mú Bíbélì tá a tún ṣe jáde lédè Japanese, ọdún 2019 yìí jẹ́ mánigbàgbé nínú ìtàn iṣẹ́ ìtumọ̀ Bíbélì táwa èèyàn Jèhófà ṣe ní Japan.
"The New World Translation has been translated in whole or in part into 179 languages, including 22 complete revisions based on the 2013 revised English edition."""	"A ti mú Bíbélì Ìtumọ̀ Ayé Tuntun jáde lódindi tàbí lápá kan ní èdè mọ́kàndínlọ́gọ́sàn-án (179), méjìlélógún (22) lára rẹ̀ sì jẹ́ odindi Bíbélì tá a tún ṣe látinú ẹ̀dà tó jáde lédè Gẹ̀ẹ́sì lọ́dún 2013."""
	
"""On October 25 and 26, 2019, Typhoon Bualoi battered the eastern coast of Japan. Notably, Bualoi is the third in a series of typhoons that have struck eastern Japan since September, following typhoons Faxai and Hagibis."	"""Ní October 25 àti 26, 2019, ìjì líle kan tí wọ́n pè ní Typhoon Bualoi ṣọṣẹ́ ní apá ìlà oòrùn etíkun Japan."
This latest typhoon caused rivers to overflow their banks, resulting in heavy regional flooding.	Ohun tó gba àfiyèsí ni pé, ìjì yìí ni ìkẹta nínú àwọn ìjì tó jà ní ìlà oòrùn Japan láti September, lẹ́yìn tí ìjì líle tí wọ́n pè ní Typhoon Faxai àti Hagibis jà.
At least 81 homes of our brothers sustained damage.	Ìjì líle tó ṣẹ̀ṣẹ̀ jà yìí mú kí àwọn odò kún àkúnya, èyí sì fa ọ̀pọ̀ omíyalé ní agbègbè náà.
There are no reports of fatalities among our brothers; however, one sister was injured.	Ó kéré tán, ilé mọ́kànlélọ́gọ́rin (81) tó jẹ́ tàwọn ará wa ló bà jẹ́.
The brothers and sisters in Chiba Prefecture have suffered as a result of all three typhoons.	A ò gbọ́ pé ará wa kankan kú, àmọ́ arábìnrin kan fara pa. Ìjì yìí ti kó àwọn arákùnrin àtàwọn arábìnrin wa tó ń gbé ní ìpínlẹ̀ Chiba sí ìdààmú gan-an.
Three Disaster Relief Committees (DRCs) in the affected area were already spearheading the relief efforts in connection with typhoons Faxai and Hagibis.	Ìgbìmọ̀ mẹ́ta tó ń pèsè ìrànwọ́ nígbà àjálù ló ṣètò ìrànwọ́ láwọn agbègbè yìí nígbà tí ìjì Faxai àti Hagibis jà, àwọn náà ló sì ń pèsè ìrànwọ́ báyìí lẹ́yìn tí ìjì Bualoi jà.
These DRCs are now also caring for those affected by Bualoi.	Ẹ̀ka ọ́fíìsì wa tó wà ní Japan ń ti àwọn ìgbìmọ̀ yìí lẹ́yìn kí wọ́n lè pèsè ìtọ́jú ní kíákíá fáwọn ará wa.
The Japan branch is assisting the DRCs to care for the immediate needs of our brothers, such as providing assistance for cleaning, disinfecting, and repairing homes.	Wọ́n ń bá wọn tún àyíká wọn ṣe, wọ́n ń pèsè àwọn oògùn tó ń pa kòkòrò, wọ́n sì ń tún àwọn ilé wọn tó bà jẹ́ ṣe.
Circuit overseers are coordinating efforts to encourage the brothers and sisters.	Àwọn alábòójútó àyíká ń ṣe gbogbo ohun tí wọ́n lè ṣe láti fún àwọn ará ní ìṣírí, kí wọ́n sì tù wọ́n nínú.
"During this difficult time, we pray for our brothers in Japan, confident that Jehovah cares for his worshippers who are “crushed in spirit” by this series of natural disasters.—Psalm 34:18."""	"Lákòókò tí nǹkan le yìí, à ń gbàdúrà fún àwọn ará wa tó wà ní Japan, a sì mọ̀ pé Jèhófà máa bójú tó àwọn ìránṣẹ́ ẹ̀ tí “àárẹ̀ bá ẹ̀mí wọn” nítorí àjálù yìí.—Sáàmù 34:18."""
	
"""On September 9, 2019, powerful Typhoon Faxai made landfall near Tokyo, Japan."	"""Ní September 9, 2019 ìjì líle tó ń jẹ́ Faxai jà nítòsí Tokyo, lórílẹ̀-èdè Japan."
The typhoon packed winds of up to 180 kilometers per hour (approx. 112 mph) and left 580,000 homes without electricity.	Afẹ́fẹ́ ìjì náà lágbára débi pé ó fẹ́ dé ibi tó jìnnà tó ọgọ́sàn-án (180) kìlómítà láàárín wákàtí kan péré, ó sì ba iná mànàmáná ilé tó tó ẹgbẹ̀rún lọ́nà ọgọ́rùn-ún márùn-ún ó lé ọgọ́rin (580,000) jẹ́.
At least three people were killed.	Ó kéré tán èèyàn mẹ́ta ló pàdánù ẹ̀mí wọn.
The Japan branch office reports that no publishers were killed but seven of our brothers and sisters suffered injuries.	Ẹ̀ka ọ́fíìsì wa ní Japan ròyìn pé kò sí akéde kankan tó kú, àmọ́ méje lára àwọn ará wa fara pa.
Initial assessments indicate that the storm damaged 895 homes of our brothers, 28 Kingdom Halls, and one Assembly Hall located in Chiba.	Àyẹ̀wò tí wọ́n kọ́kọ́ ṣe fi hàn pé ọgọ́rùn-ún mẹ́jọ àti márùndínlọ́gọ́rùn-ún (895) ilé àwọn ará ló bà jẹ́, Gbọ̀ngàn Ìjọba méjìdínlọ́gbọ̀n (28) àti Gbọ̀ngàn Àpéjọ kan tó wà ni Chiba sì bà jẹ́.
The branch continues to assess Typhoon Faxai’s impact on our brothers.	Ẹ̀ka ọ́fíìsì ṣì ń ṣàyẹ̀wò àwọn ohun tí ìjì náà bà jẹ́ kí wọ́n lè pèsè ohun táwọn ará nílò.
"We pray that Jehovah, “the God who supplies endurance and comfort,” will continue to support our brothers and sisters affected by this disaster.—Romans 15:5."""	"A gbàdúrà pé kí Jèhófà, “Ọlọ́run tó ń fúnni ní ìfaradà àti ìtùnú” máa tu àwọn ará wa yìí nínú, kó sì dúró tì wọ́n lásìkò àjálù yìí.​—Róòmù 15:5"""
	
"""The president of Kazakhstan, Nursultan Nazarbayev, pardoned Teymur Akhmedov, and he was released from custody on April 4, 2018."	"""Nursultan Nazarbayev tó jẹ́ ààrẹ orílẹ̀-èdè Kazakhstan ní kí wọ́n dá Teymur Akhmedov sílẹ̀, wọ́n sì mú un kúrò látìmọ́lé ní April 4, 2018."
Earlier, on March 27, 2018, authorities permitted Brother Akhmedov to receive urgent surgical care in a hospital in Almaty, where he is currently recuperating.	Ṣáájú àkókò yẹn, ní March 27, 2018, àwọn aláṣẹ gba Arákùnrin Akhmedov láyè pé kó lọ ṣiṣẹ́ abẹ pàjáwìrì nílé ìwòsàn kan tó wà nílùú Almaty.
Brother Akhmedov, 61, has been in prison since January 18, 2017, for merely practicing his faith.	Ibẹ̀ ló wà báyìí, tí ara rẹ̀ ti ń yá díẹ̀díẹ̀.
He is glad to finally be reunited with his family.	Arákùnrin Akhmedov, ẹni ọdún mọ́kànlélọ́gọ́ta (61), ti wà lẹ́wọ̀n láti January 18, 2017, torí pé ó kàn ń ṣe ohun tó gbà gbọ́. Inú ẹ̀ dùn pé òun ti pa dà sílé báyìí lọ́dọ̀ àwọn mọ̀lẹ́bí òun.
"We all rejoice that Jehovah rescued his loyal servant.—2 Samuel 22:2."""	"Gbogbo wa là ń yọ̀ torí pé Jèhófà ti gba ìránṣẹ́ rẹ̀ olóòótọ́ sílẹ̀.​—2 Sámúẹ́lì 22:2."""
	
"""From May 11 to November 10, 2018, Jehovah’s Witnesses in Kazakhstan invited their neighbors to seven open houses, which they held in select cities throughout the country."	"""Bẹ̀rẹ̀ láti May 11 sí November 10, 2018, àwọn Ẹlẹ́rìí Jèhófà ní Kazakhstan pe àwọn èèyàn pé kí wọ́n wá ṣèbẹ̀wò sí Gbọ̀ngàn Ìjọba."
These events provided an opportunity for government officials, journalists, and academics, along with the public, to learn about Jehovah’s Witnesses. In total, over 1,500 people attended.	Lára àwọn tó tẹ́wọ́ gba ìkésíni náà ni àwọn òṣìṣẹ́ ìjọba, àwọn akọ̀ròyìn, àwọn ọ̀mọ̀wé àtàwọn míì, ètò yìí sì jẹ́ kí gbogbo wọn mọ púpọ̀ sí i nípa àwọn Ẹlẹ́rìí Jèhófà. Lápapọ̀, àwọn tó lé ní ẹgbẹ̀rún kan ààbọ̀ (1,500) ló lọ.
Locations of open houses: (1) Öskemen, (2) Qaraghandy, (3) Qostanay, (4) Semey, (5) Shymkent, (6) Taldyqorghan, and (7) Taraz.	Àwọn ìlú tí Gbọ̀ngàn Ìjọba náà wà: (1) Öskemen, (2) Qaraghandy, (3) Qostanay, (4) Semey, (5) Shymkent, (6) Taldyqorghan àti (7) Taraz.
The open houses were hosted at Kingdom Halls in the cities of Öskemen, Qaraghandy, Qostanay, Semey, Shymkent, Taldyqorghan, and Taraz.	Àwọn Gbọ̀ngàn Ìjọba kan ni wọ́n ṣètò pé káwọn èèyàn náà wá, àwọn Gbọ̀ngàn Ìjọba náà sì wà ní ìlú méje ọ̀tọ̀ọ̀tọ̀, ìyẹn ní ìlú Öskemen, Qaraghandy, Qostanay, Semey, Shymkent, Taldyqorghan àti Taraz.
Attendees enjoyed displays detailing the history of our activities in Kazakhstan, which began as far back as 1892.	Àwọn tó wá síbẹ̀ rí àwọn nǹkan tó jẹ́ kí wọ́n mọ púpọ̀ sí i nípa ìtàn àwa Ẹlẹ́rìí Jèhófà ní Kazakhstan, èyí tó ti bẹ̀rẹ̀ láti ọdún 1892.
Displays also highlighted more modern achievements, such as the release of the New World Translation of the Holy Scriptures in Kazakh in 2014.	Wọ́n tún rí àwọn nǹkan tó jẹ́ kí wọ́n mọ̀ nípa ohun tá à ń gbé ṣe lóde òní, irú bíi Bíbélì Mímọ́ ti Ìtumọ̀ Ayé Tuntun tá a mú jáde lédè Kazakh lọ́dún 2014.
Brother Bekzat Smagulov, who works with the Legal Department and Public Information Desk at the Kazakhstan branch, comments on the benefits: “These open-house events were well-received by our neighbors and helped them gain an accurate picture of who we are.	Arákùnrin Bekzat Smagulov tó ń ṣiṣẹ́ ní Ẹ̀ka Tó Ń Bójú Tó Ọ̀ràn Òfin àti Ẹ̀ka Tó Ń Gbéròyìn Jáde ní ọ́fíìsì àwa Ẹlẹ́rìí Jèhófà tó wà ní Kazakhstan sọ pé: “Ọ̀pọ̀ èèyàn ló tẹ́wọ́ gba ìkésíni náà láti wá ṣèbẹ̀wò, ìyẹn sì ràn wọ́n lọ́wọ́ láti mọ irú ẹni tá a jẹ́ gan-an.
Among the notable visitors were officials from the Department of Religious Affairs and journalists from the Kazakhstan-Öskemen news outlet, the Rudnyi Altai newspaper, and the Semei Vesti newspaper.”	Lára àwọn tó wá síbẹ̀ ni àwọn òṣìṣẹ́ láti Ẹ̀ka Tó Ń Rí sí Ọ̀rọ̀ Ẹ̀sìn lórílẹ̀-èdè Kazakhstan, àtàwọn akọ̀ròyìn láti ilé iṣẹ́ oníròyìn Kazakhstan-Öskemen, títí kan aṣojú láti ilé iṣẹ́ ìwé ìròyìn Rudnyi Altai àti Semei Vesti.”
At the open house in Taldyqorghan, the administrative center of the Almaty region, the brothers welcomed the head of the Regional Department of Religious Affairs and two other officials from the department.	Ẹnì kan tó jẹ́ olórí ní Ẹ̀ka Tó Ń Bójú Tó Ọ̀rọ̀ Ẹ̀sìn ní àgbègbè kan, pẹ̀lú àwọn òṣìṣẹ́ méjì míì láti ẹ̀ka yẹn wà lára àwọn tó wá sí Gbọ̀ngàn Ìjọba tó wà ní ìlú Taldyqorghan.
Also in attendance was the editor-in-chief of the Zhetysu Dialog newspaper, who later published an article based on interviews with some of the volunteers at the event.	A tún rí ẹnì kan tó jẹ́ olóòtú ilé iṣẹ́ ìwé ìròyìn Zhetysu Dialog, nígbà tó yá, ẹni yìí gbé àpilẹ̀kọ kan jáde nínú ìwé ìròyìn níbi tó ti ṣe ìfọ̀rọ̀wánilẹ́nuwò fún àwọn kan tó yọ̀ǹda ara wọn ní Gbọ̀ngàn Ìjọba náà.
Additionally, our brothers and sisters distributed over 560 copies of the New World Translation in both Kazakh and Russian, the principal languages of Kazakhstan.	Yàtọ̀ síyẹn, àwọn ará wa tún pín Bíbélì Mímọ́ ti Ìtumọ̀ Ayé Tuntun tó lé ní ọgọ́rùn-ún márùn-ún ó lé lọ́gọ́ta (560) fáwọn èèyàn ní èdè Kazakh àti Russian, àwọn èdè tí wọ́n ń sọ jù ní Kazakhstan.
"We appreciate the positive results of these arrangements, which bring praise to Jehovah and allow our neighbors to see our “fine works.”—Matthew 5:16."""	"Inú wa dùn pé gbogbo nǹkan lọ bó ṣe yẹ, èyí sì mú ìyìn bá orúkọ Jèhófà, ó tún jẹ́ káwọn èèyàn mọ̀ nípa “àwọn iṣẹ́ rere” wa.—Mátíù 5:16."""
	
"""Following an official pardon from the president of Kazakhstan, Nursultan Nazarbayev, Brother Teymur Akhmedov was released from custody on April 4, 2018. He had been imprisoned for a total of 441 days."	"""Lẹ́yìn tí Ààrẹ Nursultan Nazarbayev tó jẹ́ olórí orílẹ̀-èdè Kazakhstan dá Arákùnrin Teymur Akhmedov sílẹ̀, wọ́n mú un kúrò látìmọ́lé ní April 4, 2018. Gbogbo ọjọ́ tó lò lẹ́wọ̀n jẹ́ ọgọ́rùn-ún mẹ́rin ó lé mọ́kànlélógójì (441)."
Authorities had arrested him merely for sharing his religious beliefs with others.	Torí pé ó kàn ń sọ ohun tó gbà gbọ́ fáwọn míì ni àwọn aláṣẹ ṣe mú un.
Shortly after Teymur was released from prison, the Office of Public Information (OPI) at the world headquarters of Jehovah’s Witnesses in Warwick, New York, spoke with him and his wife, Mafiza, who have now returned to their home in Astana, the capital of Kazakhstan.	Kò pẹ́ lẹ́yìn tí wọ́n dá Teymur sílẹ̀ lẹ́wọ̀n tí Ọ́fíìsì Agbéròyìnjáde (ìyẹn OPI) tó wà ní oríléeṣẹ́ àwa Ẹlẹ́rìí Jèhófà nílùú Warwick, ìpínlẹ̀ New York, bá òun àti Mafiza ìyàwó ẹ̀ sọ̀rọ̀, àwọn méjèèjì ti pa dà báyìí sí ilé wọn nílùú Astana, tó jẹ́ olú ìlú Kazakhstan. Àwọn ohun tí wọ́n sọ la kọ sísàlẹ̀ yìí.
