english	yoruba
However, the evidence related to the possible harmful effects connected to the transfusions of both concentrated red blood cells and the other blood components has increased each year.	Bó tilẹ̀ jẹ́ pé ọdọọdún la túbọ̀ ń rí ẹ̀rí tó fi hàn pé, ó léwu gan-an tá a bá fa ògidì sẹ́ẹ̀lì pupa inú ẹ̀jẹ̀ tàbí èyíkéyìí lára èròjà ẹ̀jẹ̀ síni lára.
In fact, several studies have shown that transfused patients incur complications more frequently than nontransfused patients and worse outcomes with increased risk of mortality, morbidity (stroke, renal injury, thromboembolic events, infections, respiratory failure), and prolonged hospitalization.	Kódà, ọ̀pọ̀ ìwádìí fi hàn pé aláìsàn tó gba ẹ̀jẹ̀ sára máa ń níṣòro ju aláìsàn tí kò gba ẹ̀jẹ̀ sára lọ. Àwọn tó gba ẹ̀jẹ̀ sára tètè máa ń kú tàbí kí wọ́n tètè ṣàìsàn, wọ́n sì máa ń pẹ́ nílé ìwòsàn torí àìsàn rọpá rọsẹ̀, egbò inú kíndìnrín, ẹ̀jẹ̀ tó ń dì, kòkòrò inú ẹ̀jẹ̀ àti àìsàn tí kì í jẹ́ kéèyàn lè mí dáadáa.
I think that the treatment of Jehovah’s Witness patients over the past 50 years has led clinicians to greater awareness of blood conservation and of the progress in bloodless surgery.”—Giandomenico Biancofiore, director of the complex operative unit of anesthesia and resuscitation in transplants at the Pisa University Hospital, associate professor of anesthesiology and resuscitation at the University of Pisa	Mo gbà pé ọ̀nà tá a gbà tọ́jú àwọn Ẹlẹ́rìí Jèhófà láti àádọ́ta (50) ọdún sẹ́yìn ti mú káwọn dókítà mọ bí wọ́n ò ṣe ní jẹ́ kí ẹ̀jẹ̀ ṣòfò nígbà tí wọ́n bá ń ṣiṣẹ́ abẹ àti bí wọ́n ṣe lè ṣiṣẹ́ abẹ láìlo ẹ̀jẹ̀.”​—⁠Giandomenico Biancofiore, tó jẹ́ olùdarí iṣẹ́ abẹ tó díjú ní ẹ̀ka anesthesia and resuscitation in transplants ní Pisa University Hospital, òun sì ni igbákejì ọ̀jọ̀gbọ́n ní ẹ̀ka anesthesiology and resuscitation ní University of Pisa
On April 6, 2018, the Court of Termini Imerese in Sicily, Italy, ruled that a surgeon was criminally liable for forcing a blood transfusion on a woman who is one of Jehovah’s Witnesses.	Ní April 6, 2018, Ilé Ẹjọ́ Termini Imerese nílùú Sicily lórílẹ̀-èdè Ítálì dájọ́ pé dókítà oníṣẹ́ abẹ kan jẹ̀bi ẹ̀sùn ọ̀daràn torí pé ó fipá fa ẹ̀jẹ̀ sí obìnrin kan tó jẹ́ Ẹlẹ́rìí Jèhófà lára.
The surgeon was ordered to pay her 10,000 euros ($11,605 U.S.) in damages as down payment for compensation and another 5,000 euros ($5,803 U.S.) in compensation to her husband, who is also one of Jehovah’s Witnesses.	Wọ́n ní kí dókítà náà san ẹgbẹ̀rún mọ́kànlá àti ọgọ́rùn-ún mẹ́fà ó lé márùn-ún owó dọ́là ti ilẹ̀ Amẹ́ríkà ($11,605 U.S.) fún obìnrin náà gẹ́gẹ́ bí owó gbà-máà-bínú, kó sì tún san ẹgbẹ̀rún márùn-ún àti ọgọ́rùn-ún mẹ́jọ ó lé mẹ́ta owó dọ́là ti ilẹ̀ Amẹ́ríkà ($5,803 U.S.) fún ọkọ obìnrin náà tóun náà jẹ́ Ẹlẹ́rìí Jèhófà.
This ruling is the first time an Italian court has found a doctor criminally responsible for violating the fundamental right to have control over what is done to one’s own body in line with one’s beliefs.	Ìgbà àkọ́kọ́ rèé tí ilé ẹjọ́ ilẹ̀ Ítálì máa dájọ́ pé dókítà kan jẹ̀bi ẹ̀sùn ọ̀daràn torí pé ó fi ẹ̀tọ́ tí aláìsàn ní lábẹ́ òfin dù ú, níwọ̀n ìgbà tó jẹ́ pé èèyàn lẹ́tọ̀ọ́ láti pinnu ohunkóhun tó fẹ́ kí ẹlòmíì ṣe sí ara òun.
The case involved a sister who, after having gallbladder surgery in December 2010, began experiencing complications.	Ohun tó ṣẹlẹ̀ gan-an ni pé ní December 2010, wọ́n ṣiṣẹ́ abẹ fún arábìnrin tá à ń sọ̀rọ̀ ẹ̀ yìí níbi òróòro, àmọ́ àwọn ìṣòro kan jẹyọ lẹ́yìn iṣẹ́ abẹ náà.
Even though she persistently refused to accept blood products, she was physically restrained and forcibly given a transfusion of red blood cells.	Bó tiẹ̀ jẹ́ pé léraléra ló ń sọ pé òun ò gba èròjà inú ẹ̀jẹ̀ sára, agbára ẹ̀ ò ká dókítà náà, ó sì fipá fa àwọn sẹ́ẹ̀lì pupa inú ẹ̀jẹ̀ sí i lára.
Her surgeon falsely claimed to have authorization from a magistrate.	Dókítà tó ṣiṣẹ́ abẹ náà parọ́ pé adájọ́ ilé ẹjọ́ ló fún òun láṣẹ láti ṣe bẹ́ẹ̀.
Subsequently, she and her husband filed a criminal complaint with the Office of the Public Prosecutor.	Nígbà tó yá, obìnrin náà àti ọkọ ẹ̀ fẹjọ́ sun Ọ́fíìsì Olùpẹ̀jọ́.
The court decided that in “the circumstance of a Jehovah’s Witness, of legal age and fully capable, .	Ilé ẹjọ́ sì pinnu pé “tí Ẹlẹ́rìí Jèhófà kan bá ti dàgbà tó lábẹ́ òfin, tó sì ní làákàyè tó, .
the doctor must refrain from providing this treatment” if it violates the recipient’s will.	dókítà ò gbọ́dọ̀ fún un nírú ìtọ́jú yìí” tí onítọ̀hún bá ti lóhun ò fẹ́.
The court also declared that the Constitution of Italy prohibits doctors from administering treatments without consent even if the doctor claims that the treatment is necessary.	Ilé ẹjọ́ tún kéde pé Òfin Orílẹ̀-èdè Ítálì ò fàyè gbà á kí dókítà fipá fún ẹnì kan ní irú ìtọ́jú kan pàtó tó bá ti lóun ò fẹ́, kódà kí dókítà sọ pé ó dáa kó gba irú ìtọ́jú bẹ́ẹ̀.
According to the court decision, “the justification of the state of necessity .	Bí ilé ẹjọ́ náà ṣe sọ, “ti pé dókítà rí i pé ìtọ́jú kan pọn dandan .
is not applicable in presence of a clearly expressed, free and valid dissent.” In his medical report for the trial, Daniele Rodriguez, professor of Legal Medicine and Bioethics at Padua University and expert witness, observed that “the right to refuse a specific health treatment is protected by regulations of constitutional rank and made explicit by [article] 32 of the [Italian] Constitution stating that ‘no one may be obliged to undergo a particular health treatment except under the provisions of the law.’”	kì í ṣe àwáwí láti fipá mú kí aláìsàn gba ìtọ́jú tó ti fara balẹ̀ ṣàlàyé lọ́nà tó ṣe kedere pé òun ò fẹ́.” Daniele Rodriguez, tó jẹ́ ọ̀jọ̀gbọ́n ní Ẹ̀ka Ìmọ̀ Ìṣègùn Lábẹ́ Òfin àti Ìlànà Ìtọ́jú ní Yunifásítì Padua, tún jẹ́rìí sí ọ̀rọ̀ yìí nígbà tó ń jábọ̀ lórí ẹjọ́ náà. Ó kíyè sí i pé “[àpilẹ̀kọ] 32 nínú Òfin [Ítálì] jẹ́ kó ṣe kedere pé èèyàn lẹ́tọ̀ọ́ láti sọ pé òun ò gba irú ìtọ́jú kan pàtó.
Commenting on the court’s decision, Italian jurist and health law expert Luca Benci, wrote in Quotidiano Sanità (Health Daily): “There is no law that imposes a blood transfusion on dissenting patients.	Òfin sọ pé ‘a ò gbọ́dọ̀ fipá mú ẹnikẹ́ni láti gba irú ìtọ́jú kan pàtó àfi tí òfin bá fọwọ́ sí i.’” Amòfin kan lórílẹ̀-èdè Ítálì, tó sì tún jẹ́ ògbóǹkangí nínú òfin tó jẹ mọ́ ìlera, tórúkọ ẹ̀ ń jẹ́ Luca Benci sọ̀rọ̀ lórí ìpinnu tí ilé ẹjọ́ ṣe, ohun tó kọ nínú ìwé Quotidiano Sanità (Health Daily) rèé: “Kò sí òfin tó sọ pé ó pọn dandan kí aláìsàn gba ẹ̀jẹ̀ sára tó bá lóun ò fẹ́.
The refusal of treatment prevails over all other aspects.” Marcello Rifici, a lawyer with the litigation team for Jehovah’s Witnesses, states: “We are pleased to see that this ruling is in line with established European standards, such as those codified by decisions of the European Court of Human Rights, that maintain the right to self-determination for all patients.	Ẹ̀tọ́ tí aláìsàn ní láti sọ pé òun ò gba irú ìtọ́jú kan borí ohun gbogbo.” Ọ̀kan lára àwọn agbẹjọ́rò àwọn Ẹlẹ́rìí Jèhófà tó ń jẹ́ Marcello Rifici sọ pé: “Inú wa dùn láti rí i pé ẹjọ́ tí ilé ẹjọ́ dá yìí bá ìlànà tí wọ́n ń tẹ̀ lé nílẹ̀ Yúróòpù mu, bí èyí tó hàn nínú àwọn ẹjọ́ tí Ilé Ẹjọ́ Ẹ̀tọ́ Ọmọnìyàn ti Ilẹ̀ Yúróòpù ti dá, tó jẹ́ kó ṣe kedere pé gbogbo aláìsàn ló lẹ́tọ̀ọ́ láti pinnu irú ìtọ́jú tí wọ́n fẹ́.
Interestingly, in 2017 the Italian Parliament established law 219/2017, known as the ‘Living Will Law,’ which underscores the same principles as this decision.” Lucio Marsella, also a lawyer with the litigation team, comments: “The ruling constitutes a precedent that stands as a guarantee for all the doctors who conscientiously and courageously strive to cure patients in the best way possible while respecting their dignity of choice.”	Kẹ́ ẹ sì máa wò ó, lọ́dún 2017, Ilé Ìgbìmọ̀ Aṣòfin Ilẹ̀ Ítálì ṣe òfin 219/2017, tí wọ́n mọ̀ sí ‘Òfin Ohun Tí Mo Fẹ́,’ (ìyẹn Living Will Law) àwọn ìlànà inú òfin yẹn sì bá ìpinnu tí ilé ẹjọ́ ṣe yìí mu.” Òmíì lára àwọn agbẹjọ́rò àwọn Ẹlẹ́rìí Jèhófà tó ń jẹ́ Lucio Marsella tún sọ pé: “Ìpinnu tí ilé ẹjọ́ ṣe yìí máa ṣèrànwọ́ fún gbogbo àwọn dókítà onígboyà tó ń ṣe gbogbo ohun tí wọ́n lè ṣe láti tọ́jú àwọn aláìsàn láìfi ẹ̀tọ́ tí wọ́n ní láti yan ìtọ́jú tí wọ́n fẹ́ dù wọ́n.”
On August 22, a magnitude 4.0 earthquake struck the island of Ischia off the coast of Naples, Italy, destroying numerous buildings and displacing some 2,600 people.	Ní August 22, ìmìtìtì ilẹ̀ tó lágbára kan ṣẹlẹ̀ ní erékùṣù Ischia tó wà létíkun ìlú Naples, lórílẹ̀-èdè Ítálì. Ìmìtìtì ilẹ̀ náà ba ọ̀pọ̀lọpọ̀ ilé jẹ́, ó sì sọ nǹkan bí ẹgbẹ̀rún méjì ó lé ọgọ́rùn-ún mẹ́fà [2,600] èèyàn di aláìnílé.
Over 40 people were injured and 2 were killed.	Ó lé ní ogójì [40] èèyàn tó fara pa, àwọn méjì ló sì kú.
No fatalities or serious injuries have been reported among the 633 Jehovah’s Witnesses who live on the island, but the homes of 9 Witness families were damaged.	A ò tíì gbọ́ pé ìkankan nínú àwọn ọgọ́rùn-ún mẹ́fà ó lé mẹ́tàlélọ́gbọ̀n [633] Ẹlẹ́rìí Jèhófà tó ń gbé ní erékùṣù náà ko jàǹbá tàbí fara gbọgbẹ́, àmọ́ ilé àwọn ìdílé Ẹlẹ́rìí Jèhófà mẹ́sàn-án ló bà jẹ́.
Local Witnesses are providing assistance and spiritual comfort to their fellow members that were affected.	Àwọn Ẹlẹ́rìí Jèhófà tó wà lágbègbè náà ti ń ran àwọn ará bíi tiwọn lọ́wọ́, ìyẹn àwọn tọ́rọ̀ yìí kàn, wọ́n sì ń fi ọ̀rọ̀ Ọlọ́run tù wọ́n nínú.
Media Contacts: International: David A. Semonian, Office of Public Information, +1-845-524-3000 Italy: Christian Di Blasio, +39-06-872941	Agbẹnusọ fún Àwa Ẹlẹ́rìí Jèhófà: Kárí Ayé: David A. Semonian, Ọ́fíìsì Agbéròyìnjáde, +1-845-524-3000 Ítálì: Christian Di Blasio, +39-06-872941
On May 15, 2019, Italy’s Supreme Court of Cassation, the highest court in the land, strengthened our brothers’ right to make decisions regarding their own medical care.	Ní May 15, 2019, Ilé Ẹjọ́ Gíga jù Lọ ní Ítálì fọwọ́ sí i pé àwọn ará wa lẹ́tọ̀ọ́ láti pinnu irú ìtọ́jú ìṣègùn tó wù wọ́n.
The Court confirmed that a patient has the right to select a health-care agent who will uphold the patient’s decision to refuse a blood transfusion.	Ilé ẹjọ́ náà mú kó ṣe kedere pé aláìsàn kan lẹ́tọ̀ọ́ láti yan aṣojú fún ọ̀rọ̀ ìtọ́jú ìṣègùn, tó sì máa gbèjà aláìsàn náà kí wọ́n má bàa fa ẹ̀jẹ̀ sí i lára.
Additionally, the Court confirmed that Italian law provides for the legal appointment of a health-care agent, even if, because of his health condition, he could imminently become unconscious or impaired in some way.	Yàtọ̀ síyẹn, Ilé ẹjọ́ náà tẹnu mọ́ ọn pé ó bófin mu lórílẹ̀-èdè Ítálì kí aláìsàn kan yan ẹni tó máa ṣojú fúnni lórí ọ̀rọ̀ ìtọ́jú ìṣègùn tó bá ṣẹlẹ̀ pé aláìsàn náà dákú gbọnrangandan tàbí kò lè sọ̀rọ̀ mọ́.
Brother and Sister Cappelli The decision was the result of a series of trials involving Brother Luca Cappelli, a congregation elder.	Arákùnrin àti Arábìnrin Cappelli Ilé ẹjọ́ ṣe ìpinnu yìí nítorí àwọn ẹjọ́ tó wáyé nípa Arákùnrin Luca Cappelli tó jẹ́ alàgbà nínú ìjọ.
For the past 25 years, he has been afflicted by an abnormality of the blood vessels in the brain.	Ó ti tó ọdún mẹ́ẹ̀ẹ́dọ́gbọ̀n (25) báyìí tó ti ní ìṣòro inú iṣan tí ẹ̀jẹ́ ń gbà kọjá nínú ọpọlọ.
Brother Cappelli’s condition not only requires multiple medical procedures, but also at times impairs his ability to communicate.	Àìsàn tó ń ṣe Arákùnrin Cappelli le débi pé ó nílò onírúurú ìtọ́jú ìṣègùn àti pé nígbà míì kò ní lè sọ̀rọ̀.
In advance of his treatments, he conscientiously filled out an Advance Medical Directive and designated his wife, Francesca, as his health-care agent.	Kí wọ́n tó bẹ̀rẹ̀ sí í tọ́jú ẹ̀, ó rí i pé òun kọ̀rọ̀ kún káàdì Advance Medical Directive, ó sì yan ìyàwó rẹ̀ Francesca láti ṣojú fún un nínú ọ̀rọ̀ ìtọ́jú ìṣègùn.
However, a judge and a court of appeal refused to appoint his wife as his health-care agent, thus depriving Brother Cappelli of the legal means to protect himself from receiving an unwanted blood transfusion.	Àmọ́, adájọ́ kan nílé ẹjọ́ kòtẹ́milọ́rùn kò gbà kí ìyàwó arákùnrin yìí sojú fún un nínú ọ̀rọ̀ ìtọ́jú ìṣègùn, torí náà kò sí bí Arákùnrin Cappelli ṣe lè dáàbò bo ara ẹ̀ kí wọ́n má bàa fa ẹ̀jẹ̀ sí i lára.
Brother Cappelli’s case went to the Supreme Court of Cassation on February 16, 2017.	Wọ́n gbé ẹjọ́ Arákùnrin Cappelli dé Ilé Ẹjọ́ Gíga Jù Lọ ní February 16, 2017.
The Supreme Court ruled that the lower courts violated the Italian Constitution and the European Convention of Human Rights, both of which protect patient autonomy.	Ilé Ẹjọ́ Gíga Jù Lọ sì sọ pé àwọn ilé ẹjọ́ kéékèèké yìí tàpá sí Òfin orílẹ̀-èdè Ítálì àti ti European Convention of Human Rights, tó fún aláìsàn kan lẹ́tọ̀ọ́ láti ṣe ìpinnu fúnra ẹ̀.
Interestingly, the Court stated that refusing a particular medical treatment “takes on even stronger connotations, worthy of protection and guarantee, when [it] is part of and is connected to the expression of a religious faith.” With this ruling of the Supreme Court, Italian courts are now required to respect to a greater degree the measures our brothers take to avoid blood transfusions.	Ohun tó wúni lórí níbẹ̀ ni pé, ilé ẹjọ́ náà sọ pé “ó ṣe pàtàkì, ó sì yẹ kí wọ́n fi da aláìsàn kan lójú pé wọ́n máa dáàbò bo ẹ̀tọ́ rẹ̀ tó bá sọ pé òun ò nífẹ̀ẹ́ sírú ìtọ́jú ìṣègùn kan nítorí ohun tó gbà gbọ́.” Ilé Ẹjọ́ Gíga Jù Lọ dájọ́ pé káwọn ilé ẹjọ́ tó wà lórílẹ̀-èdè Ítálì túbọ̀ máa bọ̀wọ̀ fún ìpinnu táwọn ará wa ṣe pé àwọn ò ní gba ẹ̀jẹ̀.
We rejoice as a united brotherhood that the Supreme Court has acted to protect the rights of our brothers throughout Italy, who continue to uphold their Bible-trained conscience regarding the use of blood.—Acts 15:29.	Kárí ayé ni inú àwa Ẹlẹ́rìí Jèhófà ti dùn sí ìdájọ́ Ilé Ẹjọ́ Gíga Jù Lọ yìí. Ìdí ni pé wọ́n dáàbò bo ẹ̀tọ́ táwọn ará wa lórílẹ̀-èdè Ítálì ní láti má ṣe gba ẹ̀jẹ́ torí pé kò bá ìgbàgbọ́ wọn mu.​—Ìṣe 15:29.
The plaque installed at the Risiera di San Sabba, Trieste.	Àmì ìrántí tí wọ́n gbé sí abúlé Risiera di San Sabba, ní ìlú Trieste.
Jehovah’s Witnesses in concentration camps wore the purple triangle on their uniforms On May 10, 2019, government officials, historians, journalists, and hundreds of other visitors attended the unveiling ceremony of a commemorative plaque in honor of the thousands of our brothers and sisters who were persecuted by Nazis and Fascists.	Àwọn Ẹlẹ́rìí Jèhófà tó wà ní àgọ́ ìṣẹ́niníṣẹ̀ẹ́ nígbà yẹn máa ń ní àmì onígun mẹ́ta aláwọ̀ àlùkò lára aṣọ wọn Ní May 10, 2019, àwọn aláṣẹ ìjọba, àwọn òpìtàn, àwọn akọ̀ròyìn, àti ọ̀pọ̀ àlejò míì wá síbi ètò kan tí wọ́n ti ṣí aṣọ lójú àmì tí wọ́n ṣe ní ìrántí ọ̀pọ̀ àwọn ará wa lọ́kùnrin àti lóbìnrin tí ẹgbẹ́ òṣèlú Násì àti Ìjọba Aláṣẹ Oníkùmọ̀ ṣe inúnibíni sí.
